date,platform,campaign_id,campaign_name,impressions,clicks,spend,conversions,conversion_value,ctr,cpc,cpm,roas
2026-03-04,google_ads,GADS_001,Search — Brand Keywords,36863,94,518.37,5.3,518.23,0.0025,5.51,14.06,1.0
2026-03-04,google_ads,GADS_002,Search — Competitor Keywords,33477,1200,567.09,14.6,1495.77,0.0358,0.47,16.94,2.64
2026-03-04,google_ads,GADS_003,Performance Max — All Products,5119,139,321.22,6.1,282.98,0.0272,2.31,62.75,0.88
2026-03-04,google_ads,GADS_004,Display — Retargeting,31016,1192,335.25,48.7,1402.07,0.0384,0.28,10.81,4.18
2026-03-04,meta,META_001,Brand Awareness Q1,40775,1027,51.39,18.0,1984.14,0.0252,0.05,1.26,38.61
2026-03-04,meta,META_002,Retargeting — Website Visitors,33789,1274,497.74,22.0,616.66,0.0377,0.39,14.73,1.24
2026-03-04,meta,META_003,Prospecting — Lookalike 1%,9728,344,303.2,31.0,3371.25,0.0354,0.88,31.17,11.12
2026-03-04,meta,META_004,App Install — iOS,55020,512,130.43,10.0,376.8,0.0093,0.25,2.37,2.89
2026-03-04,x_ads,X_001,Promoted Tweets — Engagement,4293,65,124.57,0.0,0.0,0.0151,1.92,29.02,0.0
2026-03-04,x_ads,X_002,Website Clicks — Fintech Audience,31408,827,288.35,15.0,407.25,0.0263,0.35,9.18,1.41
2026-03-04,x_ads,X_003,Follower Campaign — Brand,37063,1117,35.01,6.0,207.36,0.0301,0.03,0.94,5.92
2026-03-05,dv360,DV_IO_001,Programmatic Display — Prospecting,36998,690,102.3,12.4,290.16,0.0186,0.15,2.77,2.84
2026-03-05,dv360,DV_IO_002,YouTube Pre-roll — Brand,57243,93,481.08,3.6,152.28,0.0016,5.17,8.4,0.32
2026-03-05,dv360,DV_IO_003,Programmatic Video — Retargeting,78822,1434,152.93,8.4,483.84,0.0182,0.11,1.94,3.16
2026-03-05,google_ads,GADS_001,Search — Brand Keywords,57307,3099,230.82,164.5,28001.19,0.0541,0.07,4.03,121.31
2026-03-05,google_ads,GADS_002,Search — Competitor Keywords,44171,779,462.59,42.7,4944.66,0.0176,0.59,10.47,10.69
2026-03-05,google_ads,GADS_003,Performance Max — All Products,4880,153,329.62,9.8,1211.28,0.0314,2.15,67.55,3.67
2026-03-05,google_ads,GADS_004,Display — Retargeting,31254,1662,461.8,117.7,12824.59,0.0532,0.28,14.78,27.77
2026-03-05,meta,META_001,Brand Awareness Q1,22999,679,195.37,2.0,195.88,0.0295,0.29,8.49,1.0
2026-03-05,meta,META_002,Retargeting — Website Visitors,25693,294,276.11,24.0,496.56,0.0114,0.94,10.75,1.8
2026-03-05,meta,META_003,Prospecting — Lookalike 1%,19489,572,339.76,51.0,1937.49,0.0293,0.59,17.43,5.7
2026-03-05,meta,META_004,App Install — iOS,59249,342,265.84,10.0,479.4,0.0058,0.78,4.49,1.8
2026-03-05,x_ads,X_001,Promoted Tweets — Engagement,21425,603,274.44,11.0,517.99,0.0281,0.46,12.81,1.89
2026-03-05,x_ads,X_002,Website Clicks — Fintech Audience,30583,1026,231.85,21.0,1609.44,0.0335,0.23,7.58,6.94
2026-03-05,x_ads,X_003,Follower Campaign — Brand,18943,359,267.51,7.0,461.44,0.019,0.75,14.12,1.72
2026-03-06,dv360,DV_IO_001,Programmatic Display — Prospecting,72891,78,374.61,3.5,592.59,0.0011,4.8,5.14,1.58
2026-03-06,dv360,DV_IO_002,YouTube Pre-roll — Brand,34896,406,748.35,15.2,2196.55,0.0116,1.84,21.45,2.94
2026-03-06,dv360,DV_IO_003,Programmatic Video — Retargeting,43614,640,516.87,2.9,275.06,0.0147,0.81,11.85,0.53
2026-03-06,google_ads,GADS_001,Search — Brand Keywords,40488,903,417.19,1.5,225.72,0.0223,0.46,10.3,0.54
2026-03-06,google_ads,GADS_002,Search — Competitor Keywords,7276,376,270.62,16.3,2201.64,0.0517,0.72,37.19,8.14
2026-03-06,google_ads,GADS_003,Performance Max — All Products,52061,259,66.24,17.1,2824.24,0.005,0.26,1.27,42.64
2026-03-06,google_ads,GADS_004,Display — Retargeting,16397,756,145.43,57.3,7849.53,0.0461,0.19,8.87,53.97
2026-03-06,meta,META_001,Brand Awareness Q1,45567,2238,344.04,26.0,1252.68,0.0491,0.15,7.55,3.64
2026-03-06,meta,META_002,Retargeting — Website Visitors,9066,249,292.88,13.0,1019.98,0.0275,1.18,32.31,3.48
2026-03-06,meta,META_003,Prospecting — Lookalike 1%,70019,3116,396.17,233.0,24003.66,0.0445,0.13,5.66,60.59
2026-03-06,meta,META_004,App Install — iOS,58936,1444,289.39,14.0,347.06,0.0245,0.2,4.91,1.2
2026-03-06,x_ads,X_001,Promoted Tweets — Engagement,26060,50,155.0,0.0,0.0,0.0019,3.1,5.95,0.0
2026-03-06,x_ads,X_002,Website Clicks — Fintech Audience,29303,678,138.32,32.0,2799.68,0.0231,0.2,4.72,20.24
2026-03-06,x_ads,X_003,Follower Campaign — Brand,6400,195,266.1,7.0,359.38,0.0305,1.36,41.58,1.35
2026-03-07,dv360,DV_IO_001,Programmatic Display — Prospecting,50129,833,394.42,36.0,5315.04,0.0166,0.47,7.87,13.48
2026-03-07,dv360,DV_IO_002,YouTube Pre-roll — Brand,95014,1867,356.53,67.5,5834.7,0.0196,0.19,3.75,16.37
2026-03-07,dv360,DV_IO_003,Programmatic Video — Retargeting,96402,1602,124.13,33.9,2447.58,0.0166,0.08,1.29,19.72
2026-03-07,google_ads,GADS_001,Search — Brand Keywords,9404,514,240.35,10.5,1734.39,0.0547,0.47,25.56,7.22
2026-03-07,google_ads,GADS_002,Search — Competitor Keywords,38974,997,399.17,33.1,1640.77,0.0256,0.4,10.24,4.11
2026-03-07,google_ads,GADS_003,Performance Max — All Products,3391,110,137.97,6.1,625.74,0.0324,1.25,40.69,4.54
2026-03-07,google_ads,GADS_004,Display — Retargeting,45000,2279,428.17,130.0,19867.9,0.0506,0.19,9.51,46.4
2026-03-07,meta,META_001,Brand Awareness Q1,58560,885,433.01,86.0,5749.1,0.0151,0.49,7.39,13.28
2026-03-07,meta,META_002,Retargeting — Website Visitors,38036,847,410.51,0.0,0.0,0.0223,0.48,10.79,0.0
2026-03-07,meta,META_003,Prospecting — Lookalike 1%,37827,818,318.27,31.0,1737.86,0.0216,0.39,8.41,5.46
2026-03-07,meta,META_004,App Install — iOS,70605,329,473.06,10.0,818.4,0.0047,1.44,6.7,1.73
2026-03-07,x_ads,X_001,Promoted Tweets — Engagement,10861,389,69.03,0.0,0.0,0.0358,0.18,6.36,0.0
2026-03-07,x_ads,X_002,Website Clicks — Fintech Audience,38135,502,132.19,14.0,848.82,0.0132,0.26,3.47,6.42
2026-03-07,x_ads,X_003,Follower Campaign — Brand,33433,557,114.63,14.0,369.6,0.0167,0.21,3.43,3.22
2026-03-08,dv360,DV_IO_001,Programmatic Display — Prospecting,144637,93,457.92,4.0,587.56,0.0006,4.92,3.17,1.28
2026-03-08,dv360,DV_IO_002,YouTube Pre-roll — Brand,114192,1142,605.61,38.1,6266.69,0.01,0.53,5.3,10.35
2026-03-08,dv360,DV_IO_003,Programmatic Video — Retargeting,171126,3004,433.42,123.1,15638.62,0.0176,0.14,2.53,36.08
2026-03-08,google_ads,GADS_001,Search — Brand Keywords,31770,553,229.7,12.4,1984.87,0.0174,0.42,7.23,8.64
2026-03-08,google_ads,GADS_002,Search — Competitor Keywords,52433,1119,314.25,4.0,479.08,0.0213,0.28,5.99,1.52
2026-03-08,google_ads,GADS_003,Performance Max — All Products,3779,138,286.75,3.4,460.73,0.0365,2.08,75.88,1.61
2026-03-08,google_ads,GADS_004,Display — Retargeting,30133,872,282.68,58.0,5682.26,0.0289,0.32,9.38,20.1
2026-03-08,meta,META_001,Brand Awareness Q1,34850,296,220.37,25.0,887.0,0.0085,0.74,6.32,4.03
2026-03-08,meta,META_002,Retargeting — Website Visitors,27177,1280,252.48,71.0,4693.81,0.0471,0.2,9.29,18.59
2026-03-08,meta,META_003,Prospecting — Lookalike 1%,57490,2055,401.52,88.0,9668.56,0.0357,0.2,6.98,24.08
2026-03-08,meta,META_004,App Install — iOS,7800,319,262.4,9.0,947.7,0.0409,0.82,33.64,3.61
2026-03-08,x_ads,X_001,Promoted Tweets — Engagement,5083,38,75.07,0.0,0.0,0.0075,1.98,14.77,0.0
2026-03-08,x_ads,X_002,Website Clicks — Fintech Audience,34113,782,198.37,35.0,1391.25,0.0229,0.25,5.82,7.01
2026-03-08,x_ads,X_003,Follower Campaign — Brand,7963,74,129.31,2.0,138.62,0.0093,1.75,16.24,1.07
2026-03-09,dv360,DV_IO_001,Programmatic Display — Prospecting,98982,178,468.63,8.1,1051.06,0.0018,2.63,4.73,2.24
2026-03-09,dv360,DV_IO_002,YouTube Pre-roll — Brand,50320,221,197.0,7.3,695.62,0.0044,0.89,3.91,3.53
2026-03-09,dv360,DV_IO_003,Programmatic Video — Retargeting,147659,2753,346.95,72.7,3147.91,0.0186,0.13,2.35,9.07
2026-03-09,google_ads,GADS_001,Search — Brand Keywords,7861,380,79.03,14.1,833.03,0.0483,0.21,10.05,10.54
2026-03-09,google_ads,GADS_002,Search — Competitor Keywords,21749,552,286.08,37.6,7092.49,0.0254,0.52,13.15,24.79
2026-03-09,google_ads,GADS_003,Performance Max — All Products,53161,2325,575.62,103.4,6731.34,0.0437,0.25,10.83,11.69
2026-03-09,google_ads,GADS_004,Display — Retargeting,58360,3175,402.11,110.3,11379.65,0.0544,0.13,6.89,28.3
2026-03-09,meta,META_001,Brand Awareness Q1,16664,497,217.36,32.0,4792.32,0.0298,0.44,13.04,22.05
2026-03-09,meta,META_002,Retargeting — Website Visitors,39739,302,197.51,9.0,1104.75,0.0076,0.65,4.97,5.59
2026-03-09,meta,META_003,Prospecting — Lookalike 1%,43946,122,132.2,5.0,601.85,0.0028,1.08,3.01,4.55
2026-03-09,meta,META_004,App Install — iOS,50844,998,211.45,51.0,4674.66,0.0196,0.21,4.16,22.11
2026-03-09,x_ads,X_001,Promoted Tweets — Engagement,34533,377,125.1,11.0,378.62,0.0109,0.33,3.62,3.03
2026-03-09,x_ads,X_002,Website Clicks — Fintech Audience,13186,264,46.08,11.0,474.87,0.02,0.17,3.49,10.31
2026-03-09,x_ads,X_003,Follower Campaign — Brand,10636,351,154.56,1.0,81.33,0.033,0.44,14.53,0.53
2026-03-10,dv360,DV_IO_001,Programmatic Display — Prospecting,75722,517,709.51,17.1,1957.27,0.0068,1.37,9.37,2.76
2026-03-10,dv360,DV_IO_002,YouTube Pre-roll — Brand,162189,1692,632.96,7.2,736.42,0.0104,0.37,3.9,1.16
2026-03-10,dv360,DV_IO_003,Programmatic Video — Retargeting,93902,1277,790.66,40.4,2684.58,0.0136,0.62,8.42,3.4
2026-03-10,google_ads,GADS_001,Search — Brand Keywords,39730,507,293.28,34.8,4342.69,0.0128,0.58,7.38,14.81
2026-03-10,google_ads,GADS_002,Search — Competitor Keywords,48814,2031,441.49,106.1,20857.14,0.0416,0.22,9.04,47.24
2026-03-10,google_ads,GADS_003,Performance Max — All Products,40458,770,320.43,42.2,7724.29,0.019,0.42,7.92,24.11
2026-03-10,google_ads,GADS_004,Display — Retargeting,4227,117,500.97,2.6,429.65,0.0277,4.28,118.52,0.86
2026-03-10,meta,META_001,Brand Awareness Q1,24446,1126,100.23,18.0,2545.38,0.0461,0.09,4.1,25.4
2026-03-10,meta,META_002,Retargeting — Website Visitors,48232,1974,468.86,156.0,5856.24,0.0409,0.24,9.72,12.49
2026-03-10,meta,META_003,Prospecting — Lookalike 1%,25723,940,393.17,79.0,2877.18,0.0365,0.42,15.28,7.32
2026-03-10,meta,META_004,App Install — iOS,13744,472,52.61,41.0,5389.86,0.0343,0.11,3.83,102.45
2026-03-10,x_ads,X_001,Promoted Tweets — Engagement,9153,287,144.51,7.0,455.21,0.0314,0.5,15.79,3.15
2026-03-10,x_ads,X_002,Website Clicks — Fintech Audience,18814,84,35.37,3.0,89.67,0.0045,0.42,1.88,2.54
2026-03-10,x_ads,X_003,Follower Campaign — Brand,10582,21,257.97,0.0,0.0,0.002,12.28,24.38,0.0
2026-03-11,dv360,DV_IO_001,Programmatic Display — Prospecting,30088,154,307.44,3.9,566.63,0.0051,2.0,10.22,1.84
2026-03-11,dv360,DV_IO_002,YouTube Pre-roll — Brand,18764,194,154.97,6.9,499.91,0.0103,0.8,8.26,3.23
2026-03-11,dv360,DV_IO_003,Programmatic Video — Retargeting,123759,1320,170.28,15.1,1285.77,0.0107,0.13,1.38,7.55
2026-03-11,google_ads,GADS_001,Search — Brand Keywords,41256,1524,426.62,15.0,971.55,0.0369,0.28,10.34,2.28
2026-03-11,google_ads,GADS_002,Search — Competitor Keywords,43301,1854,505.24,96.3,2085.86,0.0428,0.27,11.67,4.13
2026-03-11,google_ads,GADS_003,Performance Max — All Products,27225,807,590.55,48.6,6602.8,0.0296,0.73,21.69,11.18
2026-03-11,google_ads,GADS_004,Display — Retargeting,11196,360,235.48,20.3,3965.0,0.0322,0.65,21.03,16.84
2026-03-11,meta,META_001,Brand Awareness Q1,48868,2440,375.33,129.0,12142.77,0.0499,0.15,7.68,32.35
2026-03-11,meta,META_002,Retargeting — Website Visitors,31162,1142,79.71,101.0,10747.41,0.0366,0.07,2.56,134.83
2026-03-11,meta,META_003,Prospecting — Lookalike 1%,32197,651,258.94,12.0,264.48,0.0202,0.4,8.04,1.02
2026-03-11,meta,META_004,App Install — iOS,19771,710,289.61,53.0,7874.74,0.0359,0.41,14.65,27.19
2026-03-11,x_ads,X_001,Promoted Tweets — Engagement,17095,669,238.79,22.0,1834.36,0.0391,0.36,13.97,7.68
2026-03-11,x_ads,X_002,Website Clicks — Fintech Audience,39224,861,109.61,38.0,2155.36,0.022,0.13,2.79,19.66
2026-03-11,x_ads,X_003,Follower Campaign — Brand,24702,601,88.05,27.0,855.63,0.0243,0.15,3.56,9.72
2026-03-12,dv360,DV_IO_001,Programmatic Display — Prospecting,100662,1408,185.68,24.5,3579.7,0.014,0.13,1.84,19.28
2026-03-12,dv360,DV_IO_002,YouTube Pre-roll — Brand,57570,1113,596.14,41.0,3972.9,0.0193,0.54,10.36,6.66
2026-03-12,dv360,DV_IO_003,Programmatic Video — Retargeting,72581,1135,569.88,20.5,1243.53,0.0156,0.5,7.85,2.18
2026-03-12,google_ads,GADS_001,Search — Brand Keywords,9243,225,549.82,7.8,813.54,0.0243,2.44,59.49,1.48
2026-03-12,google_ads,GADS_002,Search — Competitor Keywords,59283,952,135.04,7.1,264.69,0.0161,0.14,2.28,1.96
2026-03-12,google_ads,GADS_003,Performance Max — All Products,13509,573,438.43,28.8,3095.42,0.0424,0.77,32.45,7.06
2026-03-12,google_ads,GADS_004,Display — Retargeting,52629,1527,319.68,71.3,4292.26,0.029,0.21,6.07,13.43
2026-03-12,meta,META_001,Brand Awareness Q1,64224,1101,57.88,57.0,6042.57,0.0171,0.05,0.9,104.4
2026-03-12,meta,META_002,Retargeting — Website Visitors,28393,81,141.44,5.0,101.25,0.0029,1.75,4.98,0.72
2026-03-12,meta,META_003,Prospecting — Lookalike 1%,78191,3111,193.42,102.0,4278.9,0.0398,0.06,2.47,22.12
2026-03-12,meta,META_004,App Install — iOS,58103,2053,126.23,8.0,714.0,0.0353,0.06,2.17,5.66
2026-03-12,x_ads,X_001,Promoted Tweets — Engagement,39813,644,188.76,27.0,2385.72,0.0162,0.29,4.74,12.64
2026-03-12,x_ads,X_002,Website Clicks — Fintech Audience,26626,710,220.88,33.0,1354.65,0.0267,0.31,8.3,6.13
2026-03-12,x_ads,X_003,Follower Campaign — Brand,31004,578,40.8,2.0,107.14,0.0186,0.07,1.32,2.63
2026-03-13,dv360,DV_IO_001,Programmatic Display — Prospecting,37625,443,283.97,10.7,1917.87,0.0118,0.64,7.55,6.75
2026-03-13,dv360,DV_IO_002,YouTube Pre-roll — Brand,58975,941,703.94,30.5,2827.65,0.016,0.75,11.94,4.02
2026-03-13,dv360,DV_IO_003,Programmatic Video — Retargeting,64801,1075,479.64,46.2,8061.9,0.0166,0.45,7.4,16.81
2026-03-13,google_ads,GADS_001,Search — Brand Keywords,55513,2553,268.28,28.0,1018.36,0.046,0.11,4.83,3.8
2026-03-13,google_ads,GADS_002,Search — Competitor Keywords,15059,672,141.72,29.2,3962.44,0.0446,0.21,9.41,27.96
2026-03-13,google_ads,GADS_003,Performance Max — All Products,24374,314,93.16,19.0,3184.21,0.0129,0.3,3.82,34.18
2026-03-13,google_ads,GADS_004,Display — Retargeting,51022,2536,280.48,177.0,20048.79,0.0497,0.11,5.5,71.48
2026-03-13,meta,META_001,Brand Awareness Q1,17477,352,67.27,2.0,109.66,0.0201,0.19,3.85,1.63
2026-03-13,meta,META_002,Retargeting — Website Visitors,61319,2802,187.03,162.0,9992.16,0.0457,0.07,3.05,53.43
2026-03-13,meta,META_003,Prospecting — Lookalike 1%,57357,89,294.66,4.0,325.52,0.0016,3.31,5.14,1.1
2026-03-13,meta,META_004,App Install — iOS,53175,190,58.32,2.0,130.52,0.0036,0.31,1.1,2.24
2026-03-13,x_ads,X_001,Promoted Tweets — Engagement,4059,148,144.08,5.0,80.05,0.0365,0.97,35.5,0.56
2026-03-13,x_ads,X_002,Website Clicks — Fintech Audience,6472,80,127.93,3.0,87.63,0.0124,1.6,19.77,0.68
2026-03-13,x_ads,X_003,Follower Campaign — Brand,9343,57,248.09,1.0,68.56,0.0061,4.35,26.55,0.28
2026-03-14,dv360,DV_IO_001,Programmatic Display — Prospecting,116688,2244,168.57,77.4,11935.08,0.0192,0.08,1.44,70.8
2026-03-14,dv360,DV_IO_002,YouTube Pre-roll — Brand,96474,548,641.31,5.7,549.37,0.0057,1.17,6.65,0.86
2026-03-14,dv360,DV_IO_003,Programmatic Video — Retargeting,80255,1497,379.38,55.5,1714.39,0.0187,0.25,4.73,4.52
2026-03-14,google_ads,GADS_001,Search — Brand Keywords,10555,172,258.87,3.1,270.07,0.0163,1.51,24.53,1.04
2026-03-14,google_ads,GADS_002,Search — Competitor Keywords,24450,169,285.5,8.7,523.48,0.0069,1.69,11.68,1.83
2026-03-14,google_ads,GADS_003,Performance Max — All Products,47044,455,447.85,21.5,1446.52,0.0097,0.98,9.52,3.23
2026-03-14,google_ads,GADS_004,Display — Retargeting,44765,361,472.31,8.2,394.58,0.0081,1.31,10.55,0.84
2026-03-14,meta,META_001,Brand Awareness Q1,75118,3109,351.02,212.0,15535.36,0.0414,0.11,4.67,44.26
2026-03-14,meta,META_002,Retargeting — Website Visitors,67763,2994,186.15,157.0,23371.02,0.0442,0.06,2.75,125.55
2026-03-14,meta,META_003,Prospecting — Lookalike 1%,19272,330,358.98,26.0,2824.38,0.0171,1.09,18.63,7.87
2026-03-14,meta,META_004,App Install — iOS,11880,106,152.7,0.0,0.0,0.0089,1.44,12.85,0.0
2026-03-14,x_ads,X_001,Promoted Tweets — Engagement,25613,823,167.09,20.0,1776.0,0.0321,0.2,6.52,10.63
2026-03-14,x_ads,X_002,Website Clicks — Fintech Audience,10306,211,227.58,8.0,210.96,0.0205,1.08,22.08,0.93
2026-03-14,x_ads,X_003,Follower Campaign — Brand,10126,307,257.79,8.0,330.4,0.0303,0.84,25.46,1.28
2026-03-15,dv360,DV_IO_001,Programmatic Display — Prospecting,107785,1177,278.27,3.7,469.01,0.0109,0.24,2.58,1.69
2026-03-15,dv360,DV_IO_002,YouTube Pre-roll — Brand,27491,170,425.66,2.2,146.81,0.0062,2.5,15.48,0.34
2026-03-15,dv360,DV_IO_003,Programmatic Video — Retargeting,98503,725,444.5,16.7,2872.73,0.0074,0.61,4.51,6.46
2026-03-15,google_ads,GADS_001,Search — Brand Keywords,10301,187,528.73,2.0,371.68,0.0182,2.83,51.33,0.7
2026-03-15,google_ads,GADS_002,Search — Competitor Keywords,33963,744,248.32,23.8,1011.02,0.0219,0.33,7.31,4.07
2026-03-15,google_ads,GADS_003,Performance Max — All Products,38511,1528,69.14,17.2,3378.77,0.0397,0.05,1.8,48.87
2026-03-15,google_ads,GADS_004,Display — Retargeting,9401,422,374.82,25.5,801.47,0.0449,0.89,39.87,2.14
2026-03-15,meta,META_001,Brand Awareness Q1,59768,2403,233.33,161.0,11575.9,0.0402,0.1,3.9,49.61
2026-03-15,meta,META_002,Retargeting — Website Visitors,21364,861,386.54,85.0,8655.55,0.0403,0.45,18.09,22.39
2026-03-15,meta,META_003,Prospecting — Lookalike 1%,49562,2201,365.22,203.0,17407.25,0.0444,0.17,7.37,47.66
2026-03-15,meta,META_004,App Install — iOS,37918,461,121.27,11.0,943.8,0.0122,0.26,3.2,7.78
2026-03-15,x_ads,X_001,Promoted Tweets — Engagement,16452,301,99.35,9.0,209.97,0.0183,0.33,6.04,2.11
2026-03-15,x_ads,X_002,Website Clicks — Fintech Audience,8404,325,68.16,0.0,0.0,0.0387,0.21,8.11,0.0
2026-03-15,x_ads,X_003,Follower Campaign — Brand,6179,227,41.2,4.0,390.96,0.0367,0.18,6.67,9.49
2026-03-16,dv360,DV_IO_001,Programmatic Display — Prospecting,178043,2213,519.17,104.5,15119.06,0.0124,0.23,2.92,29.12
2026-03-16,dv360,DV_IO_002,YouTube Pre-roll — Brand,166232,2427,647.51,80.3,13304.1,0.0146,0.27,3.9,20.55
2026-03-16,dv360,DV_IO_003,Programmatic Video — Retargeting,188284,3072,696.29,37.4,1549.11,0.0163,0.23,3.7,2.22
2026-03-16,google_ads,GADS_001,Search — Brand Keywords,28375,1679,385.65,22.3,1579.51,0.0592,0.23,13.59,4.1
2026-03-16,google_ads,GADS_002,Search — Competitor Keywords,56540,1001,202.15,8.4,1132.66,0.0177,0.2,3.58,5.6
2026-03-16,google_ads,GADS_003,Performance Max — All Products,23287,1155,151.03,85.1,14926.54,0.0496,0.13,6.49,98.83
2026-03-16,google_ads,GADS_004,Display — Retargeting,30505,1360,306.53,74.1,2021.45,0.0446,0.23,10.05,6.59
2026-03-16,meta,META_001,Brand Awareness Q1,60714,684,299.19,30.0,4213.2,0.0113,0.44,4.93,14.08
2026-03-16,meta,META_002,Retargeting — Website Visitors,47705,1929,194.07,26.0,3892.72,0.0404,0.1,4.07,20.06
2026-03-16,meta,META_003,Prospecting — Lookalike 1%,15456,755,303.78,21.0,2963.94,0.0488,0.4,19.65,9.76
2026-03-16,meta,META_004,App Install — iOS,63584,2899,364.95,28.0,1954.68,0.0456,0.13,5.74,5.36
2026-03-16,x_ads,X_001,Promoted Tweets — Engagement,22987,309,133.67,5.0,420.4,0.0134,0.43,5.82,3.15
2026-03-16,x_ads,X_002,Website Clicks — Fintech Audience,36198,1440,203.73,9.0,663.93,0.0398,0.14,5.63,3.26
2026-03-16,x_ads,X_003,Follower Campaign — Brand,5625,65,108.0,0.0,0.0,0.0116,1.66,19.2,0.0
2026-03-17,dv360,DV_IO_001,Programmatic Display — Prospecting,182746,2722,332.62,108.8,17796.42,0.0149,0.12,1.82,53.5
2026-03-17,dv360,DV_IO_002,YouTube Pre-roll — Brand,35768,693,727.5,6.8,1083.72,0.0194,1.05,20.34,1.49
2026-03-17,dv360,DV_IO_003,Programmatic Video — Retargeting,125636,2174,637.17,6.0,336.06,0.0173,0.29,5.07,0.53
2026-03-17,google_ads,GADS_001,Search — Brand Keywords,42294,139,520.91,6.0,572.46,0.0033,3.75,12.32,1.1
2026-03-17,google_ads,GADS_002,Search — Competitor Keywords,25700,598,157.29,2.5,358.22,0.0233,0.26,6.12,2.28
2026-03-17,google_ads,GADS_003,Performance Max — All Products,52360,1835,252.18,131.4,3508.38,0.035,0.14,4.82,13.91
2026-03-17,google_ads,GADS_004,Display — Retargeting,37877,1039,439.36,82.5,7095.83,0.0274,0.42,11.6,16.15
2026-03-17,meta,META_001,Brand Awareness Q1,64836,1152,231.83,70.0,6555.5,0.0178,0.2,3.58,28.28
2026-03-17,meta,META_002,Retargeting — Website Visitors,34149,255,338.13,17.0,1030.88,0.0075,1.33,9.9,3.05
2026-03-17,meta,META_003,Prospecting — Lookalike 1%,57019,1788,308.75,113.0,4925.67,0.0314,0.17,5.41,15.95
2026-03-17,meta,META_004,App Install — iOS,76821,504,101.58,27.0,1597.05,0.0066,0.2,1.32,15.72
2026-03-17,x_ads,X_001,Promoted Tweets — Engagement,21042,387,62.75,18.0,597.24,0.0184,0.16,2.98,9.52
2026-03-17,x_ads,X_002,Website Clicks — Fintech Audience,5293,36,166.67,0.0,0.0,0.0068,4.63,31.49,0.0
2026-03-17,x_ads,X_003,Follower Campaign — Brand,36996,1344,249.57,36.0,2466.0,0.0363,0.19,6.75,9.88
2026-03-18,dv360,DV_IO_001,Programmatic Display — Prospecting,102720,74,117.42,1.3,148.54,0.0007,1.59,1.14,1.27
2026-03-18,dv360,DV_IO_002,YouTube Pre-roll — Brand,52221,775,570.64,3.1,140.21,0.0148,0.74,10.93,0.25
2026-03-18,dv360,DV_IO_003,Programmatic Video — Retargeting,192296,2761,548.86,97.1,16313.77,0.0144,0.2,2.85,29.72
2026-03-18,google_ads,GADS_001,Search — Brand Keywords,12261,584,563.49,12.3,2245.61,0.0476,0.96,45.96,3.99
2026-03-18,google_ads,GADS_002,Search — Competitor Keywords,7854,391,237.54,3.5,685.58,0.0498,0.61,30.24,2.89
2026-03-18,google_ads,GADS_003,Performance Max — All Products,48803,1402,132.73,82.1,6151.75,0.0287,0.09,2.72,46.35
2026-03-18,google_ads,GADS_004,Display — Retargeting,6538,246,357.27,8.4,950.96,0.0376,1.45,54.65,2.66
2026-03-18,meta,META_001,Brand Awareness Q1,67550,1991,130.32,160.0,13265.6,0.0295,0.07,1.93,101.79
2026-03-18,meta,META_002,Retargeting — Website Visitors,53679,720,323.43,35.0,730.8,0.0134,0.45,6.03,2.26
2026-03-18,meta,META_003,Prospecting — Lookalike 1%,8199,138,418.78,2.0,284.16,0.0168,3.03,51.08,0.68
2026-03-18,meta,META_004,App Install — iOS,36021,1039,162.05,17.0,1093.95,0.0288,0.16,4.5,6.75
2026-03-18,x_ads,X_001,Promoted Tweets — Engagement,25701,981,214.24,31.0,2875.56,0.0382,0.22,8.34,13.42
2026-03-18,x_ads,X_002,Website Clicks — Fintech Audience,25774,821,51.48,34.0,3302.76,0.0319,0.06,2.0,64.16
2026-03-18,x_ads,X_003,Follower Campaign — Brand,15817,164,59.08,4.0,324.32,0.0104,0.36,3.74,5.49
2026-03-19,dv360,DV_IO_001,Programmatic Display — Prospecting,171904,195,447.98,9.5,369.93,0.0011,2.3,2.61,0.83
2026-03-19,dv360,DV_IO_002,YouTube Pre-roll — Brand,19695,274,248.15,2.8,455.98,0.0139,0.91,12.6,1.84
2026-03-19,dv360,DV_IO_003,Programmatic Video — Retargeting,70385,1276,638.06,53.2,3901.16,0.0181,0.5,9.07,6.11
2026-03-19,google_ads,GADS_001,Search — Brand Keywords,58627,2281,530.27,100.8,10138.46,0.0389,0.23,9.04,19.12
2026-03-19,google_ads,GADS_002,Search — Competitor Keywords,11263,261,204.5,15.7,1639.55,0.0232,0.78,18.16,8.02
2026-03-19,google_ads,GADS_003,Performance Max — All Products,20661,294,271.6,20.0,3339.2,0.0142,0.92,13.15,12.29
2026-03-19,google_ads,GADS_004,Display — Retargeting,14439,327,141.6,10.9,1009.45,0.0226,0.43,9.81,7.13
2026-03-19,meta,META_001,Brand Awareness Q1,15121,112,237.52,8.0,1106.48,0.0074,2.12,15.71,4.66
2026-03-19,meta,META_002,Retargeting — Website Visitors,68834,1189,445.69,23.0,543.72,0.0173,0.37,6.47,1.22
2026-03-19,meta,META_003,Prospecting — Lookalike 1%,52465,1844,51.51,137.0,9273.53,0.0351,0.03,0.98,180.03
2026-03-19,meta,META_004,App Install — iOS,63256,1155,356.44,4.0,210.6,0.0183,0.31,5.63,0.59
